{'Iteration': 0, 'Final Solution': None}
{'Iteration': 1732, 'Final Solution': None}
{'Iteration': 1733, 'Final Solution': '60'}
{'Iteration': 1734, 'Final Solution': '1.31'}
{'Iteration': 1735, 'Final Solution': None}
{'Iteration': 1736, 'Final Solution': None}
{'Iteration': 1737, 'Final Solution': None}
{'Iteration': 1738, 'Final Solution': None}
{'Iteration': 1739, 'Final Solution': '\\frac{17'}
{'Iteration': 1740, 'Final Solution': None}
{'Iteration': 1741, 'Final Solution': '45^\\circ'}
{'Iteration': 1742, 'Final Solution': None}
{'Iteration': 1743, 'Final Solution': '4\\pi'}
{'Iteration': 1744, 'Final Solution': None}
{'Iteration': 1745, 'Final Solution': '9\\pi'}
{'Iteration': 1746, 'Final Solution': '\\frac{1'}
{'Iteration': 1747, 'Final Solution': '12'}
{'Iteration': 1748, 'Final Solution': None}
{'Iteration': 1749, 'Final Solution': '54'}
{'Iteration': 1750, 'Final Solution': None}
{'Iteration': 1751, 'Final Solution': '(1,-2)'}
{'Iteration': 1752, 'Final Solution': '\\frac{3'}
{'Iteration': 1753, 'Final Solution': '36'}
{'Iteration': 1754, 'Final Solution': '1'}
{'Iteration': 1755, 'Final Solution': None}
{'Iteration': 1756, 'Final Solution': '6'}
{'Iteration': 1757, 'Final Solution': '2\\pi'}
{'Iteration': 1758, 'Final Solution': '0.0054'}
{'Iteration': 1759, 'Final Solution': None}
{'Iteration': 1760, 'Final Solution': '(9,3)'}
{'Iteration': 1761, 'Final Solution': '\\frac{6'}
{'Iteration': 1762, 'Final Solution': '10'}
{'Iteration': 1763, 'Final Solution': '1'}
{'Iteration': 1764, 'Final Solution': None}
{'Iteration': 1765, 'Final Solution': '8666.67\\pi'}
{'Iteration': 1766, 'Final Solution': None}
{'Iteration': 1767, 'Final Solution': '2'}
{'Iteration': 1768, 'Final Solution': None}
{'Iteration': 1769, 'Final Solution': None}
{'Iteration': 1770, 'Final Solution': None}
{'Iteration': 1771, 'Final Solution': '0'}
{'Iteration': 1772, 'Final Solution': None}
{'Iteration': 1773, 'Final Solution': '14'}
{'Iteration': 1774, 'Final Solution': None}
{'Iteration': 1775, 'Final Solution': '4'}
{'Iteration': 1776, 'Final Solution': '4'}
{'Iteration': 1777, 'Final Solution': '72'}
{'Iteration': 1778, 'Final Solution': '54'}
{'Iteration': 1779, 'Final Solution': None}
{'Iteration': 1780, 'Final Solution': None}
{'Iteration': 1781, 'Final Solution': '450\\pi'}
{'Iteration': 1782, 'Final Solution': None}
{'Iteration': 1783, 'Final Solution': None}
{'Iteration': 1784, 'Final Solution': '7.2'}
{'Iteration': 1785, 'Final Solution': None}
{'Iteration': 1786, 'Final Solution': None}
{'Iteration': 1787, 'Final Solution': '6'}
{'Iteration': 1788, 'Final Solution': None}
{'Iteration': 1789, 'Final Solution': '2250\\pi'}
{'Iteration': 1790, 'Final Solution': None}
{'Iteration': 1791, 'Final Solution': None}
{'Iteration': 1792, 'Final Solution': '3\\frac{3'}
{'Iteration': 1793, 'Final Solution': None}
{'Iteration': 1794, 'Final Solution': '\\frac{1'}
{'Iteration': 1795, 'Final Solution': None}
{'Iteration': 1796, 'Final Solution': '(c-a)^2'}
{'Iteration': 1797, 'Final Solution': '4'}
{'Iteration': 1798, 'Final Solution': '\\pi'}
{'Iteration': 1799, 'Final Solution': '\\frac{1'}
{'Iteration': 1800, 'Final Solution': None}
{'Iteration': 1801, 'Final Solution': '5'}
{'Iteration': 1802, 'Final Solution': '64 - 16\\pi'}
{'Iteration': 1803, 'Final Solution': '\\frac{4'}
{'Iteration': 1804, 'Final Solution': None}
{'Iteration': 1805, 'Final Solution': None}
{'Iteration': 1806, 'Final Solution': '5'}
{'Iteration': 1807, 'Final Solution': '140^\\circ'}
{'Iteration': 1808, 'Final Solution': '2'}
{'Iteration': 1809, 'Final Solution': '12'}
{'Iteration': 1810, 'Final Solution': '15'}
{'Iteration': 1811, 'Final Solution': None}
{'Iteration': 1812, 'Final Solution': None}
{'Iteration': 1813, 'Final Solution': None}
{'Iteration': 1814, 'Final Solution': '720'}
{'Iteration': 1815, 'Final Solution': '24'}
{'Iteration': 1816, 'Final Solution': '1'}
{'Iteration': 1817, 'Final Solution': '64^\\circ'}
{'Iteration': 1818, 'Final Solution': '512'}
{'Iteration': 1819, 'Final Solution': None}
{'Iteration': 1820, 'Final Solution': None}
{'Iteration': 1821, 'Final Solution': None}
{'Iteration': 1822, 'Final Solution': '(1,4)'}
{'Iteration': 1823, 'Final Solution': '6'}
{'Iteration': 1824, 'Final Solution': None}
{'Iteration': 1825, 'Final Solution': '1.8'}
{'Iteration': 1826, 'Final Solution': '110^\\circ'}
{'Iteration': 1827, 'Final Solution': '\\frac{1'}
{'Iteration': 1828, 'Final Solution': None}
{'Iteration': 1829, 'Final Solution': None}
{'Iteration': 1830, 'Final Solution': None}
{'Iteration': 1831, 'Final Solution': '7'}
{'Iteration': 1832, 'Final Solution': None}
{'Iteration': 1833, 'Final Solution': '24\\sqrt{3'}
{'Iteration': 1834, 'Final Solution': None}
{'Iteration': 1835, 'Final Solution': None}
{'Iteration': 1836, 'Final Solution': None}
{'Iteration': 1837, 'Final Solution': '2'}
{'Iteration': 1838, 'Final Solution': None}
{'Iteration': 1839, 'Final Solution': None}
{'Iteration': 1840, 'Final Solution': '9228'}
{'Iteration': 1841, 'Final Solution': '100^\\circ'}
{'Iteration': 1842, 'Final Solution': '33^\\circ'}
{'Iteration': 1843, 'Final Solution': None}
{'Iteration': 1844, 'Final Solution': None}
{'Iteration': 1845, 'Final Solution': '20'}
{'Iteration': 1846, 'Final Solution': '4'}
{'Iteration': 1847, 'Final Solution': '45'}
{'Iteration': 1848, 'Final Solution': None}
{'Iteration': 1849, 'Final Solution': '16\\pi'}
{'Iteration': 1850, 'Final Solution': '70'}
{'Iteration': 1851, 'Final Solution': None}
{'Iteration': 1852, 'Final Solution': None}
{'Iteration': 1853, 'Final Solution': '\\frac{25'}
{'Iteration': 1854, 'Final Solution': None}
{'Iteration': 1855, 'Final Solution': '24'}
{'Iteration': 1856, 'Final Solution': None}
{'Iteration': 1857, 'Final Solution': None}
{'Iteration': 1858, 'Final Solution': None}
{'Iteration': 1859, 'Final Solution': None}
{'Iteration': 1860, 'Final Solution': None}
{'Iteration': 1861, 'Final Solution': None}
{'Iteration': 1862, 'Final Solution': None}
{'Iteration': 1863, 'Final Solution': None}
{'Iteration': 1864, 'Final Solution': None}
{'Iteration': 1865, 'Final Solution': '\\frac{192'}
{'Iteration': 1866, 'Final Solution': None}
{'Iteration': 1867, 'Final Solution': None}
{'Iteration': 1868, 'Final Solution': '\\frac{1'}
{'Iteration': 1869, 'Final Solution': None}
{'Iteration': 1870, 'Final Solution': None}
{'Iteration': 1871, 'Final Solution': '7.5'}
{'Iteration': 1872, 'Final Solution': '12\\pi'}
{'Iteration': 1873, 'Final Solution': '100'}
{'Iteration': 1874, 'Final Solution': '32'}
{'Iteration': 1875, 'Final Solution': None}
{'Iteration': 1876, 'Final Solution': None}
{'Iteration': 1877, 'Final Solution': '3'}
{'Iteration': 1878, 'Final Solution': None}
{'Iteration': 1879, 'Final Solution': '30'}
{'Iteration': 1880, 'Final Solution': '56^\\circ'}
{'Iteration': 1881, 'Final Solution': '288'}
{'Iteration': 1882, 'Final Solution': None}
{'Iteration': 1883, 'Final Solution': None}
{'Iteration': 1884, 'Final Solution': '4\\sqrt{2'}
{'Iteration': 1885, 'Final Solution': None}
{'Iteration': 1886, 'Final Solution': '156'}
{'Iteration': 1887, 'Final Solution': None}
{'Iteration': 1888, 'Final Solution': None}
{'Iteration': 1889, 'Final Solution': '5'}
{'Iteration': 1890, 'Final Solution': None}
{'Iteration': 1891, 'Final Solution': None}
{'Iteration': 1892, 'Final Solution': None}
{'Iteration': 1893, 'Final Solution': None}
{'Iteration': 1894, 'Final Solution': '116\\pi+20L'}
{'Iteration': 1895, 'Final Solution': None}
{'Iteration': 1896, 'Final Solution': None}
{'Iteration': 1897, 'Final Solution': None}
{'Iteration': 1898, 'Final Solution': '60'}
{'Iteration': 1899, 'Final Solution': None}
{'Iteration': 1900, 'Final Solution': '27'}
{'Iteration': 1901, 'Final Solution': '6'}
{'Iteration': 1902, 'Final Solution': None}
{'Iteration': 1903, 'Final Solution': '30'}
{'Iteration': 1904, 'Final Solution': None}
{'Iteration': 1905, 'Final Solution': '216'}
{'Iteration': 1906, 'Final Solution': None}
{'Iteration': 1907, 'Final Solution': None}
{'Iteration': 1908, 'Final Solution': None}
{'Iteration': 1909, 'Final Solution': None}
{'Iteration': 1910, 'Final Solution': None}
{'Iteration': 1911, 'Final Solution': '10'}
{'Iteration': 1912, 'Final Solution': None}
{'Iteration': 1913, 'Final Solution': None}
{'Iteration': 1914, 'Final Solution': None}
{'Iteration': 1915, 'Final Solution': '25\\pi'}
{'Iteration': 1916, 'Final Solution': '178'}
{'Iteration': 1917, 'Final Solution': None}
{'Iteration': 1918, 'Final Solution': '-1'}
{'Iteration': 1919, 'Final Solution': None}
{'Iteration': 1920, 'Final Solution': None}
{'Iteration': 1921, 'Final Solution': '1'}
{'Iteration': 1922, 'Final Solution': None}
{'Iteration': 1923, 'Final Solution': None}
{'Iteration': 1924, 'Final Solution': None}
{'Iteration': 1925, 'Final Solution': None}
{'Iteration': 1926, 'Final Solution': '90\\pi'}
{'Iteration': 1927, 'Final Solution': None}
{'Iteration': 1928, 'Final Solution': None}
{'Iteration': 1929, 'Final Solution': None}
{'Iteration': 1930, 'Final Solution': '24+8\\pi'}
{'Iteration': 1931, 'Final Solution': '0'}
{'Iteration': 1932, 'Final Solution': None}
{'Iteration': 1933, 'Final Solution': '120^\\circ'}
{'Iteration': 1934, 'Final Solution': None}
{'Iteration': 1935, 'Final Solution': '\\frac{3'}
{'Iteration': 1936, 'Final Solution': None}
{'Iteration': 1937, 'Final Solution': None}
{'Iteration': 1938, 'Final Solution': None}
{'Iteration': 1939, 'Final Solution': '9\\pi'}
{'Iteration': 1940, 'Final Solution': None}
{'Iteration': 1941, 'Final Solution': '0'}
{'Iteration': 1942, 'Final Solution': '9'}
{'Iteration': 1943, 'Final Solution': '60\\pi'}
{'Iteration': 1944, 'Final Solution': '36'}
{'Iteration': 1945, 'Final Solution': '0'}
{'Iteration': 1946, 'Final Solution': None}
{'Iteration': 1947, 'Final Solution': '140^\\circ'}
{'Iteration': 1948, 'Final Solution': '480,\\!000'}
{'Iteration': 1949, 'Final Solution': None}
{'Iteration': 1950, 'Final Solution': None}
{'Iteration': 1951, 'Final Solution': None}
{'Iteration': 1952, 'Final Solution': '19.798'}
{'Iteration': 1953, 'Final Solution': None}
{'Iteration': 1954, 'Final Solution': None}
{'Iteration': 1955, 'Final Solution': None}
{'Iteration': 1956, 'Final Solution': '22.5'}
{'Iteration': 1957, 'Final Solution': '108^\\circ'}
{'Iteration': 1958, 'Final Solution': '288'}
{'Iteration': 1959, 'Final Solution': '\\frac{\\sqrt{3'}
{'Iteration': 1960, 'Final Solution': None}
{'Iteration': 1961, 'Final Solution': '4.5'}
{'Iteration': 1962, 'Final Solution': '6'}
{'Iteration': 1963, 'Final Solution': None}
{'Iteration': 1964, 'Final Solution': None}
{'Iteration': 1965, 'Final Solution': None}
{'Iteration': 1966, 'Final Solution': None}
{'Iteration': 1967, 'Final Solution': None}
{'Iteration': 1968, 'Final Solution': None}
{'Iteration': 1969, 'Final Solution': '2\\pi'}
{'Iteration': 1970, 'Final Solution': '48'}
{'Iteration': 1971, 'Final Solution': None}
{'Iteration': 1972, 'Final Solution': None}
{'Iteration': 1973, 'Final Solution': '15'}
{'Iteration': 1974, 'Final Solution': None}
{'Iteration': 1975, 'Final Solution': None}
{'Iteration': 1976, 'Final Solution': '10'}
{'Iteration': 1977, 'Final Solution': None}
{'Iteration': 1978, 'Final Solution': None}
{'Iteration': 1979, 'Final Solution': None}
{'Iteration': 1980, 'Final Solution': '720'}
{'Iteration': 1981, 'Final Solution': None}
{'Iteration': 1982, 'Final Solution': '90^\\circ'}
{'Iteration': 1983, 'Final Solution': '7\\sqrt{2'}
{'Iteration': 1984, 'Final Solution': None}
{'Iteration': 1985, 'Final Solution': '\\frac{1'}
{'Iteration': 1986, 'Final Solution': None}
{'Iteration': 1987, 'Final Solution': None}
{'Iteration': 1988, 'Final Solution': None}
{'Iteration': 1989, 'Final Solution': None}
{'Iteration': 1990, 'Final Solution': '5'}
{'Iteration': 1991, 'Final Solution': '80'}
{'Iteration': 1992, 'Final Solution': None}
{'Iteration': 1993, 'Final Solution': None}
{'Iteration': 1994, 'Final Solution': None}
{'Iteration': 1995, 'Final Solution': '79,900'}
{'Iteration': 1996, 'Final Solution': None}
{'Iteration': 1997, 'Final Solution': None}
{'Iteration': 1998, 'Final Solution': None}
{'Iteration': 1999, 'Final Solution': None}
{'Iteration': 2000, 'Final Solution': '\\frac{3\\sqrt{5'}
{'Iteration': 2001, 'Final Solution': None}
{'Iteration': 2002, 'Final Solution': None}
{'Iteration': 2003, 'Final Solution': '2'}
{'Iteration': 2004, 'Final Solution': None}
{'Iteration': 2005, 'Final Solution': '7'}
{'Iteration': 2006, 'Final Solution': None}
{'Iteration': 2007, 'Final Solution': None}
{'Iteration': 2008, 'Final Solution': '28'}
{'Iteration': 2009, 'Final Solution': None}
{'Iteration': 2010, 'Final Solution': None}
{'Iteration': 2011, 'Final Solution': '3'}
{'Iteration': 2012, 'Final Solution': '120^\\circ'}
{'Iteration': 2013, 'Final Solution': '13'}
{'Iteration': 2014, 'Final Solution': '18'}
{'Iteration': 2015, 'Final Solution': '14'}
{'Iteration': 2016, 'Final Solution': None}
{'Iteration': 2017, 'Final Solution': None}
{'Iteration': 2018, 'Final Solution': None}
{'Iteration': 2019, 'Final Solution': '5'}
{'Iteration': 2020, 'Final Solution': None}
{'Iteration': 2021, 'Final Solution': None}
{'Iteration': 2022, 'Final Solution': None}
{'Iteration': 2023, 'Final Solution': None}
{'Iteration': 2024, 'Final Solution': '6'}
{'Iteration': 2025, 'Final Solution': '-54^\\circ'}
{'Iteration': 2026, 'Final Solution': '\\frac{1'}
{'Iteration': 2027, 'Final Solution': '3\\pi'}
{'Iteration': 2028, 'Final Solution': '4'}
{'Iteration': 2029, 'Final Solution': None}
{'Iteration': 2030, 'Final Solution': None}
{'Iteration': 2031, 'Final Solution': '112^\\circ'}
{'Iteration': 2032, 'Final Solution': '\\frac{1'}
{'Iteration': 2033, 'Final Solution': None}
{'Iteration': 2034, 'Final Solution': None}
{'Iteration': 2035, 'Final Solution': '(10, 2)'}
{'Iteration': 2036, 'Final Solution': None}
{'Iteration': 2037, 'Final Solution': None}
{'Iteration': 2038, 'Final Solution': '-\\frac{1'}
{'Iteration': 2039, 'Final Solution': None}
{'Iteration': 2040, 'Final Solution': '21'}
{'Iteration': 2041, 'Final Solution': '\\frac{4'}
{'Iteration': 2042, 'Final Solution': '6'}
{'Iteration': 2043, 'Final Solution': '32\\pi'}
{'Iteration': 2044, 'Final Solution': '\\frac{9\\pi'}
{'Iteration': 2045, 'Final Solution': None}
{'Iteration': 2046, 'Final Solution': '12'}
{'Iteration': 2047, 'Final Solution': '15'}
{'Iteration': 2048, 'Final Solution': '\\frac{\\sqrt{3'}
{'Iteration': 2049, 'Final Solution': None}
{'Iteration': 2050, 'Final Solution': '60^\\circ'}
{'Iteration': 2051, 'Final Solution': None}
{'Iteration': 2052, 'Final Solution': None}
{'Iteration': 2053, 'Final Solution': None}
{'Iteration': 2054, 'Final Solution': '70^\\circ'}
{'Iteration': 2055, 'Final Solution': '10.5'}
{'Iteration': 2056, 'Final Solution': None}
{'Iteration': 2057, 'Final Solution': '5\\sqrt{2'}
{'Iteration': 2058, 'Final Solution': '1'}
{'Iteration': 2059, 'Final Solution': '12'}
{'Iteration': 2060, 'Final Solution': '(2, 7)'}
{'Iteration': 2061, 'Final Solution': None}
{'Iteration': 2062, 'Final Solution': None}
{'Iteration': 2063, 'Final Solution': '80^\\circ'}
{'Iteration': 2064, 'Final Solution': '120'}
{'Iteration': 2065, 'Final Solution': '8'}
{'Iteration': 2066, 'Final Solution': None}
{'Iteration': 2067, 'Final Solution': None}
{'Iteration': 2068, 'Final Solution': None}
{'Iteration': 2069, 'Final Solution': '(-3,2)'}
{'Iteration': 2070, 'Final Solution': None}
{'Iteration': 2071, 'Final Solution': '48'}
{'Iteration': 2072, 'Final Solution': None}
{'Iteration': 2073, 'Final Solution': '2'}
{'Iteration': 2074, 'Final Solution': '32^\\circ'}
{'Iteration': 2075, 'Final Solution': None}
{'Iteration': 2076, 'Final Solution': '194^\\circ'}
{'Iteration': 2077, 'Final Solution': '3,600'}
{'Iteration': 2078, 'Final Solution': '38'}
{'Iteration': 2079, 'Final Solution': None}
{'Iteration': 2080, 'Final Solution': '48\\sqrt{\\pi'}
{'Iteration': 2081, 'Final Solution': '\\frac{x'}
{'Iteration': 2082, 'Final Solution': '54'}
{'Iteration': 2083, 'Final Solution': None}
{'Iteration': 2084, 'Final Solution': '3.25'}
{'Iteration': 2085, 'Final Solution': '798-\\pi'}
{'Iteration': 2086, 'Final Solution': '12,814.6'}
{'Iteration': 2087, 'Final Solution': None}
{'Iteration': 2088, 'Final Solution': None}
{'Iteration': 2089, 'Final Solution': None}
{'Iteration': 2090, 'Final Solution': '10'}
{'Iteration': 2091, 'Final Solution': '-\\sqrt{3'}
{'Iteration': 2092, 'Final Solution': None}
{'Iteration': 2093, 'Final Solution': '96'}
{'Iteration': 2094, 'Final Solution': '2.5'}
{'Iteration': 2095, 'Final Solution': '62\\pi'}
{'Iteration': 2096, 'Final Solution': None}
{'Iteration': 2097, 'Final Solution': None}
{'Iteration': 2098, 'Final Solution': '\\sqrt{6'}
{'Iteration': 2099, 'Final Solution': None}
{'Iteration': 2100, 'Final Solution': '\\frac{10'}
{'Iteration': 2101, 'Final Solution': '8'}
{'Iteration': 2102, 'Final Solution': '39'}
{'Iteration': 2103, 'Final Solution': '28'}
{'Iteration': 2104, 'Final Solution': None}
{'Iteration': 2105, 'Final Solution': '\\frac{23'}
{'Iteration': 2106, 'Final Solution': None}
{'Iteration': 2107, 'Final Solution': None}
{'Iteration': 2108, 'Final Solution': None}
{'Iteration': 2109, 'Final Solution': None}
{'Iteration': 2110, 'Final Solution': '\\frac{24'}
{'Iteration': 2111, 'Final Solution': None}
{'Iteration': 2112, 'Final Solution': None}
{'Iteration': 2113, 'Final Solution': '\\sqrt{3'}
{'Iteration': 2114, 'Final Solution': '\\sqrt{13'}
{'Iteration': 2115, 'Final Solution': None}
{'Iteration': 2116, 'Final Solution': '\\sqrt{3'}
{'Iteration': 2117, 'Final Solution': None}
{'Iteration': 2118, 'Final Solution': None}
{'Iteration': 2119, 'Final Solution': None}
{'Iteration': 2120, 'Final Solution': '1800^\\circ'}
{'Iteration': 2121, 'Final Solution': '\\frac{\\sqrt{3'}
{'Iteration': 2122, 'Final Solution': '1'}
{'Iteration': 2123, 'Final Solution': None}
{'Iteration': 2124, 'Final Solution': None}
{'Iteration': 2125, 'Final Solution': '11'}
{'Iteration': 2126, 'Final Solution': None}
{'Iteration': 2127, 'Final Solution': None}
{'Iteration': 2128, 'Final Solution': '8'}
{'Iteration': 2129, 'Final Solution': None}
{'Iteration': 2130, 'Final Solution': None}
{'Iteration': 2131, 'Final Solution': None}
{'Iteration': 2132, 'Final Solution': None}
{'Iteration': 2133, 'Final Solution': None}
{'Iteration': 2134, 'Final Solution': None}
{'Iteration': 2135, 'Final Solution': None}
{'Iteration': 2136, 'Final Solution': '1753.5'}
{'Iteration': 2137, 'Final Solution': '\\frac{1'}
{'Iteration': 2138, 'Final Solution': None}
{'Iteration': 2139, 'Final Solution': '24\\pi'}
{'Iteration': 2140, 'Final Solution': None}
{'Iteration': 2141, 'Final Solution': '\\text{odd'}
{'Iteration': 2142, 'Final Solution': None}
{'Iteration': 2143, 'Final Solution': None}
{'Iteration': 2144, 'Final Solution': None}
{'Iteration': 2145, 'Final Solution': None}
{'Iteration': 2146, 'Final Solution': None}
{'Iteration': 2147, 'Final Solution': None}
{'Iteration': 2148, 'Final Solution': None}
{'Iteration': 2149, 'Final Solution': None}
{'Iteration': 2150, 'Final Solution': None}
